,plant_id,EJ2 variant,EJ2,J2,PLT3,PLT7,Season,branches,influorescences,obs_mean,variance
959,1967.79,6,W,H,H,W,Summer 23,4,10,0.4,0.9333333333333333
960,1967.8,6,W,H,H,W,Summer 23,1,10,0.1,0.09999999999999999
961,1967.80,6,H6,W,H,W,Summer 23,4,10,0.4,0.26666666666666666
962,1967.81,6,H6,M,W,W,Summer 23,35,10,3.5,6.5
963,1967.82,6,M6,H,H,W,Summer 23,6,10,0.6,0.48888888888888893
964,1967.83,6,W,W,W,W,Summer 23,3,10,0.3,0.23333333333333334
965,1967.84,6,H6,M,H,W,Summer 23,26,10,2.6,1.822222222222222
966,1967.85,6,M6,H,M,W,Summer 23,44,10,4.4,3.3777777777777778
967,1967.86,6,W,H,H,W,Summer 23,2,10,0.2,0.4000000000000001
968,1967.87,6,W,M,H,W,Summer 23,6,10,0.6,0.48888888888888893
969,1967.88,6,H6,H,H,W,Summer 23,2,10,0.2,0.17777777777777778
970,1967.89,6,M6,M,W,W,Summer 23,35,5,7.0,6.0
971,1967.9,6,H6,H,H,W,Summer 23,4,10,0.4,0.26666666666666666
972,1967.90,6,H6,W,W,W,Summer 23,3,10,0.3,0.4555555555555555
973,1967.91,6,H6,H,W,W,Summer 23,1,10,0.1,0.1
974,1967.92,6,H6,H,H,W,Summer 23,3,10,0.3,0.4555555555555555
975,1967.93,6,H6,H,H,W,Summer 23,3,10,0.3,0.23333333333333328
976,1967.94,6,W,H,H,W,Summer 23,1,10,0.1,0.1
977,1967.95,6,H6,H,H,W,Summer 23,5,10,0.5,0.9444444444444444
978,1967.96,6,M6,H,H,W,Summer 23,4,10,0.4,0.26666666666666666
979,1967.97,6,H6,H,H,W,Summer 23,3,10,0.3,0.23333333333333334
980,1967.98,6,M6,H,H,W,Summer 23,22,10,2.2,1.2888888888888888
981,1967.99,6,H6,M,H,W,Summer 23,16,10,1.6,2.266666666666667
982,1968.1,3,M3,H,M,H,Summer 23,72,5,14.4,31.3
983,1968.10,3,H3,H,H,H,Summer 23,3,10,0.3,0.4555555555555555
984,1968.100,3,H3,H,W,W,Summer 23,1,10,0.1,0.09999999999999999
985,1968.101,3,H3,W,W,H,Summer 23,4,10,0.4,0.48888888888888893
986,1968.102,3,W,H,H,W,Summer 23,3,10,0.3,0.23333333333333334
987,1968.103,3,M3,W,H,M,Summer 23,19,10,1.9,2.5444444444444443
988,1968.104,3,H3,H,M,W,Summer 23,15,10,1.5,1.1666666666666667
989,1968.105,3,H3,H,M,W,Summer 23,25,10,2.5,1.8333333333333333
990,1968.106,3,M3,H,W,M,Summer 23,3,10,0.3,0.23333333333333334
991,1968.107,3,H3,H,H,W,Summer 23,0,10,0.0,0.0
992,1968.108,3,H3,M,H,M,Summer 23,32,10,3.2,2.177777777777778
993,1968.11,3,H3,H,W,H,Summer 23,1,10,0.1,0.10000000000000002
994,1968.111,3,H3,M,M,W,Summer 23,41,10,4.1,3.6555555555555554
995,1968.112,3,H3,M,M,H,Summer 23,46,10,4.6,1.3777777777777778
996,1968.113,3,W,W,H,W,Summer 23,1,10,0.1,0.09999999999999999
997,1968.115,3,W,M,W,H,Summer 23,1,10,0.1,0.10000000000000002
998,1968.116,3,H3,M,H,W,Summer 23,18,10,1.8,3.511111111111111
999,1968.117,3,M3,H,W,H,Summer 23,1,10,0.1,0.10000000000000002
1000,1968.118,3,H3,M,H,M,Summer 23,34,5,6.8,3.6999999999999997
1001,1968.119,3,H3,W,M,H,Summer 23,30,10,3.0,2.0
1002,1968.12,3,M3,M,H,H,Summer 23,30,10,3.0,2.4444444444444446
1003,1968.120,3,W,H,W,W,Summer 23,4,10,0.4,0.9333333333333333
1004,1968.121,3,H3,H,H,W,Summer 23,1,10,0.1,0.10000000000000002
1005,1968.122,3,M3,H,H,W,Summer 23,3,10,0.3,0.23333333333333328
1006,1968.123,3,H3,H,H,H,Summer 23,7,10,0.7,0.6777777777777777
1007,1968.124,3,H3,W,W,W,Summer 23,3,10,0.3,0.4555555555555555
1008,1968.125,3,M3,M,M,H,Summer 23,99,10,9.9,24.988888888888887
1009,1968.126,3,H3,H,H,H,Summer 23,5,10,0.5,0.4999999999999999
1010,1968.127,3,W,H,H,W,Summer 23,4,10,0.4,0.48888888888888893
1011,1968.128,3,W,H,H,M,Summer 23,26,10,2.6,1.5999999999999999
1012,1968.129,3,H3,W,H,H,Summer 23,6,10,0.6,0.7111111111111111
1013,1968.13,3,H3,H,H,W,Summer 23,3,10,0.3,0.23333333333333334
1014,1968.130,3,W,W,W,H,Summer 23,2,10,0.2,0.1777777777777778
1015,1968.131,3,M3,H,H,M,Summer 23,30,10,3.0,3.5555555555555554
1016,1968.132,3,M3,M,H,H,Summer 23,60,10,6.0,2.0000000000000004
1017,1968.133,3,H3,M,H,W,Summer 23,11,10,1.1,1.2111111111111112
1018,1968.134,3,M3,M,W,H,Summer 23,54,10,5.4,5.822222222222222
1019,1968.135,3,W,H,H,H,Summer 23,4,10,0.4,0.48888888888888904
1020,1968.136,3,M3,W,H,H,Summer 23,7,10,0.7,0.6777777777777777
1021,1968.137,3,M3,H,H,H,Summer 23,4,10,0.4,0.26666666666666666
1022,1968.138,3,H3,W,H,M,Summer 23,27,10,2.7,5.344444444444445
1023,1968.14,3,H3,H,H,W,Summer 23,2,10,0.2,0.17777777777777778
1024,1968.140,3,H3,M,W,M,Summer 23,12,10,1.2,0.8444444444444444
1025,1968.141,3,H3,W,M,H,Summer 23,35,10,3.5,2.7222222222222223
1026,1968.144,3,M3,M,H,H,Summer 23,36,10,3.6,2.044444444444445
1027,1968.145,3,M3,H,W,H,Summer 23,0,10,0.0,0.0
1028,1968.146,3,W,H,W,H,Summer 23,3,10,0.3,0.4555555555555556
1029,1968.148,3,H3,H,W,W,Summer 23,1,10,0.1,0.10000000000000002
1030,1968.149,3,H3,M,W,M,Summer 23,9,10,0.9,0.9888888888888889
1031,1968.15,3,W,H,H,H,Summer 23,7,10,0.7,0.6777777777777777
1032,1968.150,3,H3,H,H,W,Summer 23,3,10,0.3,0.4555555555555555
1033,1968.151,3,M3,H,M,H,Summer 23,147,10,14.7,36.900000000000006
1034,1968.152,3,H3,H,H,M,Summer 23,29,10,2.9,6.988888888888889
1035,1968.153,3,W,M,H,H,Summer 23,14,10,1.4,1.3777777777777778
1036,1968.154,3,W,H,H,H,Summer 23,4,10,0.4,0.26666666666666666
1037,1968.155,3,W,M,H,W,Summer 23,3,10,0.3,0.23333333333333334
1038,1968.156,3,M3,W,W,H,Summer 23,2,10,0.2,0.1777777777777778
1039,1968.157,3,H3,M,M,W,Summer 23,14,8,1.75,1.3571428571428572
1040,1968.158,3,M3,M,H,H,Summer 23,79,10,7.9,12.544444444444444
1041,1968.159,3,W,H,W,W,Summer 23,3,10,0.3,0.23333333333333334
1042,1968.16,3,W,W,M,W,Summer 23,8,10,0.8,0.6222222222222222
1043,1968.160,3,W,H,H,H,Summer 23,8,10,0.8,0.6222222222222222
1044,1968.161,3,H3,M,W,H,Summer 23,6,10,0.6,0.711111111111111
1045,1968.162,3,M3,W,M,W,Summer 23,14,10,1.4,0.9333333333333331
1046,1968.163,3,H3,W,H,W,Summer 23,3,6,0.5,0.3
1047,1968.164,3,M3,H,W,H,Summer 23,3,10,0.3,0.23333333333333334
1048,1968.165,3,H3,H,M,H,Summer 23,57,10,5.7,6.011111111111111
1049,1968.166,3,M3,H,W,W,Summer 23,1,10,0.1,0.10000000000000002
1050,1968.167,3,W,W,W,W,Summer 23,2,10,0.2,0.1777777777777778
1051,1968.168,3,H3,H,H,H,Summer 23,3,10,0.3,0.23333333333333334
1052,1968.169,3,H3,M,W,W,Summer 23,19,10,1.9,1.4333333333333333
1053,1968.17,3,H3,H,H,W,Summer 23,3,10,0.3,0.23333333333333334
1054,1968.171,3,H3,H,H,W,Summer 23,6,10,0.6,0.9333333333333331
1055,1968.173,3,M3,H,H,H,Summer 23,11,10,1.1,3.6555555555555554
1056,1968.174,3,M3,H,H,H,Summer 23,8,10,0.8,0.8444444444444446
1057,1968.175,3,H3,M,M,W,Summer 23,22,10,2.2,2.1777777777777776
1058,1968.176,3,W,H,W,H,Summer 23,4,10,0.4,0.48888888888888893
1059,1968.177,3,H3,H,W,W,Summer 23,6,10,0.6,0.48888888888888893
1060,1968.179,3,W,H,M,H,Summer 23,97,10,9.7,5.788888888888889
1061,1968.18,3,W,H,M,W,Summer 23,18,10,1.8,2.177777777777778
1062,1968.180,3,W,H,M,H,Summer 23,67,10,6.7,6.8999999999999995
1063,1968.181,3,H3,H,W,W,Summer 23,3,10,0.3,0.8999999999999999
1064,1968.182,3,M3,H,M,W,Summer 23,38,10,3.8,4.400000000000001
1065,1968.183,3,W,W,W,M,Summer 23,2,10,0.2,0.1777777777777778
1066,1968.184,3,H3,W,H,W,Summer 23,3,10,0.3,0.23333333333333334
1067,1968.185,3,W,H,H,H,Summer 23,9,10,0.9,0.9888888888888889
1068,1968.186,3,M3,M,W,H,Summer 23,26,10,2.6,1.1555555555555554
1069,1968.187,3,H3,H,H,H,Summer 23,3,10,0.3,0.23333333333333334
1070,1968.188,3,M3,H,H,H,Summer 23,6,10,0.6,0.7111111111111109
1071,1968.189,3,H3,M,H,W,Summer 23,12,10,1.2,1.2888888888888888
1072,1968.19,3,H3,H,H,M,Summer 23,46,10,4.6,14.044444444444443
1073,1968.190,3,W,H,W,H,Summer 23,2,10,0.2,0.1777777777777778
1074,1968.191,3,H3,W,H,M,Summer 23,21,10,2.1,1.8777777777777775
1075,1968.192,3,H3,W,H,M,Summer 23,26,10,2.6,2.711111111111111
1076,1968.2,3,H3,H,H,W,Summer 23,1,10,0.1,0.10000000000000002
1077,1968.20,3,H3,H,H,H,Summer 23,7,10,0.7,0.4555555555555555
1078,1968.21,3,H3,H,H,W,Summer 23,3,10,0.3,0.23333333333333334
1079,1968.22,3,H3,H,W,H,Summer 23,0,10,0.0,0.0
1080,1968.23,3,W,H,W,H,Summer 23,0,10,0.0,0.0
1081,1968.24,3,H3,M,H,M,Summer 23,30,10,3.0,1.3333333333333333
1082,1968.25,3,M3,H,H,W,Summer 23,5,10,0.5,0.5
1083,1968.27,3,M3,H,H,H,Summer 23,11,10,1.1,0.5444444444444445
1084,1968.28,3,M3,M,W,H,Summer 23,44,10,4.4,4.933333333333334
1085,1968.29,3,W,M,W,H,Summer 23,0,10,0.0,0.0
1086,1968.3,3,H3,H,M,H,Summer 23,119,10,11.9,35.43333333333333
1087,1968.30,3,H3,W,W,W,Summer 23,0,10,0.0,0.0
1088,1968.31,3,M3,H,W,H,Summer 23,1,10,0.1,0.10000000000000002
1089,1968.32,3,H3,H,H,H,Summer 23,4,10,0.4,0.48888888888888893
1090,1968.33,3,H3,H,H,H,Summer 23,5,10,0.5,0.4999999999999999
1091,1968.34,3,H3,M,H,M,Summer 23,36,8,4.5,1.4285714285714286
1092,1968.35,3,M3,H,W,M,Summer 23,2,10,0.2,0.1777777777777778
1093,1968.36,3,H3,M,W,M,Summer 23,10,10,1.0,1.1111111111111112
1094,1968.37,3,H3,H,H,H,Summer 23,6,10,0.6,0.48888888888888893
1095,1968.38,3,M3,W,H,H,Summer 23,1,10,0.1,0.09999999999999999
1096,1968.39,3,M3,H,H,H,Summer 23,6,10,0.6,0.48888888888888893
1097,1968.4,3,M3,M,H,H,Summer 23,44,10,4.4,3.155555555555556
1098,1968.40,3,W,H,M,H,Summer 23,29,3,9.666666666666666,2.3333333333333326
1099,1968.41,3,M3,M,H,M,Summer 23,79,6,13.166666666666666,46.96666666666667
1100,1968.42,3,W,M,H,H,Summer 23,8,10,0.8,1.2888888888888888
1101,1968.44,3,M3,H,M,W,Summer 23,33,10,3.3,4.2333333333333325
1102,1968.45,3,M3,W,H,H,Summer 23,1,10,0.1,0.1
1103,1968.46,3,M3,W,H,W,Summer 23,0,10,0.0,0.0
1104,1968.47,3,W,H,M,W,Summer 23,12,10,1.2,1.0666666666666667
1105,1968.48,3,W,H,H,H,Summer 23,3,10,0.3,0.23333333333333334
1106,1968.49,3,W,M,H,H,Summer 23,4,10,0.4,0.48888888888888893
1107,1968.5,3,H3,M,H,W,Summer 23,8,10,0.8,1.5111111111111108
1108,1968.50,3,W,W,H,H,Summer 23,1,10,0.1,0.1
1109,1968.51,3,H3,H,W,M,Summer 23,1,10,0.1,0.1
1110,1968.52,3,M3,H,M,H,Summer 23,105,10,10.5,32.94444444444444
1111,1968.53,3,M3,W,M,H,Summer 23,92,10,9.2,13.288888888888888
1112,1968.54,3,W,H,H,W,Summer 23,1,10,0.1,0.09999999999999999
1113,1968.55,3,W,H,W,W,Summer 23,0,10,0.0,0.0
1114,1968.56,3,H3,M,H,M,Summer 23,22,10,2.2,2.844444444444444
1115,1968.57,3,H3,H,H,H,Summer 23,7,10,0.7,0.8999999999999999
1116,1968.58,3,H3,M,W,W,Summer 23,10,10,1.0,0.8888888888888888
1117,1968.59,3,H3,H,W,H,Summer 23,3,10,0.3,0.23333333333333334
1118,1968.6,3,H3,H,M,H,Summer 23,26,10,2.6,2.7111111111111112
1119,1968.60,3,M3,W,W,W,Summer 23,1,10,0.1,0.1
1120,1968.61,3,H3,H,M,H,Summer 23,107,8,13.375,40.55357142857142
1121,1968.62,3,M3,W,H,W,Summer 23,1,10,0.1,0.1
1122,1968.63,3,W,H,W,H,Summer 23,1,10,0.1,0.10000000000000002
1123,1968.64,3,W,H,M,H,Summer 23,54,10,5.4,9.155555555555557
1124,1968.65,3,H3,W,W,H,Summer 23,1,10,0.1,0.10000000000000002
1125,1968.66,3,H3,H,W,H,Summer 23,0,10,0.0,0.0
1126,1968.67,3,H3,H,W,H,Summer 23,3,10,0.3,0.23333333333333334
1127,1968.68,3,H3,M,H,H,Summer 23,12,10,1.2,0.8444444444444444
1128,1968.69,3,W,M,H,H,Summer 23,6,10,0.6,0.9333333333333333
1129,1968.7,3,W,M,H,W,Summer 23,4,10,0.4,0.48888888888888893
1130,1968.70,3,H3,H,H,H,Summer 23,5,10,0.5,0.5
1131,1968.71,3,W,W,H,W,Summer 23,2,10,0.2,0.39999999999999997
1132,1968.72,3,H3,H,W,H,Summer 23,0,10,0.0,0.0
1133,1968.73,3,H3,M,H,W,Summer 23,13,10,1.3,1.5666666666666667
1134,1968.74,3,M3,M,H,M,Summer 23,66,5,13.2,37.7
1135,1968.75,3,H3,M,W,H,Summer 23,4,10,0.4,0.26666666666666666
1136,1968.76,3,H3,H,M,W,Summer 23,24,10,2.4,1.5999999999999999
1137,1968.77,3,H3,W,H,H,Summer 23,4,10,0.4,0.26666666666666666
1138,1968.78,3,W,W,H,H,Summer 23,4,10,0.4,0.48888888888888893
1139,1968.79,3,M3,W,H,H,Summer 23,10,10,1.0,0.6666666666666669
1140,1968.8,3,M3,H,M,H,Summer 23,106,8,13.25,12.214285714285712
1141,1968.80,3,H3,H,H,W,Summer 23,1,10,0.1,0.1
1142,1968.81,3,W,H,M,H,Summer 23,74,8,9.25,3.0714285714285716
1143,1968.82,3,H3,H,H,W,Summer 23,1,10,0.1,0.1
1144,1968.83,3,M3,W,M,W,Summer 23,9,10,0.9,1.4333333333333333
1145,1968.84,3,H3,W,H,H,Summer 23,4,10,0.4,0.26666666666666666
1146,1968.86,3,M3,M,M,H,Summer 23,64,10,6.4,6.933333333333334
1147,1968.87,3,H3,H,H,H,Summer 23,4,10,0.4,0.26666666666666666
1148,1968.88,3,M3,H,M,H,Summer 23,30,3,10.0,1.0
1149,1968.89,3,H3,H,H,W,Summer 23,9,10,0.9,0.9888888888888889
1150,1968.9,3,M3,H,H,H,Summer 23,15,10,1.5,1.3888888888888888
1151,1968.90,3,M3,M,H,M,Summer 23,53,10,5.3,5.122222222222223
1152,1968.91,3,W,H,H,W,Summer 23,1,10,0.1,0.09999999999999999
1153,1968.92,3,W,H,H,H,Summer 23,36,10,3.6,4.266666666666666
1154,1968.93,3,H3,H,H,W,Summer 23,1,10,0.1,0.1
1155,1968.94,3,H3,W,H,H,Summer 23,2,10,0.2,0.1777777777777778
1156,1968.95,3,W,M,W,H,Summer 23,2,10,0.2,0.39999999999999997
1157,1968.96,3,H3,W,W,W,Summer 23,1,10,0.1,0.09999999999999999
1158,1968.97,3,W,M,H,H,Summer 23,13,10,1.3,1.1222222222222222
1159,1968.98,3,H3,W,H,H,Summer 23,4,10,0.4,0.7111111111111111
1160,1968.99,3,H3,W,H,H,Summer 23,5,10,0.5,0.5000000000000001
1161,22-2537.1,7,M7,M,W,W,Summer 22,38,6,6.333333333333333,3.4666666666666672
1162,22-2537.2,7,M7,M,W,W,Summer 22,13,2,6.5,4.5
1163,22-2537.3,7,M7,M,W,W,Summer 22,65,10,6.5,6.277777777777775
1164,22-2537.5,7,M7,M,W,W,Summer 22,38,5,7.6,25.3
1165,22-2537.6,7,M7,M,W,W,Summer 22,12,3,4.0,1.0
1166,22-2537.7,7,M7,M,W,W,Summer 22,4,1,4.0,
1167,22-2537.8,7,M7,M,W,W,Summer 22,49,7,7.0,10.666666666666666
1168,22-800.1,W,W,W,W,W,Summer 22,2,10,0.2,0.17777777777777778
1169,22-800.10,W,W,W,W,W,Summer 22,1,10,0.1,0.1
1170,22-800.2,W,W,W,W,W,Summer 22,1,10,0.1,0.1
1171,22-800.3,W,W,W,W,W,Summer 22,0,10,0.0,0.0
1172,22-800.4,W,W,W,W,W,Summer 22,1,10,0.1,0.10000000000000002
1173,22-800.5,W,W,W,W,W,Summer 22,1,7,0.14285714285714285,0.14285714285714288
1174,22-800.6,W,W,W,W,W,Summer 22,0,10,0.0,0.0
1175,22-800.7,W,W,W,W,W,Summer 22,1,10,0.1,0.10000000000000002
1176,22-800.8,W,W,W,W,W,Summer 22,0,10,0.0,0.0
1177,22-802.1,W,W,M,W,W,Summer 22,1,10,0.1,0.1
1178,22-802.2,W,W,M,W,W,Summer 22,2,10,0.2,0.17777777777777778
1179,22-802.6,W,W,M,W,W,Summer 22,2,10,0.2,0.1777777777777778
1180,22-802.8,W,W,M,W,W,Summer 22,1,10,0.1,0.10000000000000002
1181,22-802.9,W,W,M,W,W,Summer 22,0,10,0.0,0.0
1182,22-819.1,W,W,W,M,W,Summer 22,8,10,0.8,0.6222222222222222
1183,22-819.10,W,W,W,M,W,Summer 22,10,10,1.0,1.111111111111111
1184,22-819.11,W,W,W,M,W,Summer 22,4,3,1.3333333333333333,0.3333333333333333
1185,22-819.12,W,W,W,M,W,Summer 22,14,10,1.4,1.3777777777777775
1186,22-819.13,W,W,W,M,W,Summer 22,3,10,0.3,0.23333333333333334
1187,22-819.14,W,W,W,M,W,Summer 22,8,10,0.8,1.0666666666666667
1188,22-819.15,W,W,W,M,W,Summer 22,2,10,0.2,0.1777777777777778
1189,22-819.16,W,W,W,M,W,Summer 22,4,10,0.4,0.48888888888888893
1190,22-819.2,W,W,W,M,W,Summer 22,9,10,0.9,2.1
1191,22-819.3,W,W,W,M,W,Summer 22,4,10,0.4,0.4888888888888888
1192,22-819.4,W,W,W,M,W,Summer 22,5,10,0.5,0.9444444444444446
1193,22-819.5,W,W,W,M,W,Summer 22,6,10,0.6,1.5999999999999999
1194,22-819.6,W,W,W,M,W,Summer 22,6,10,0.6,0.7111111111111111
1195,22-819.7,W,W,W,M,W,Summer 22,6,10,0.6,1.6
1196,22-819.8,W,W,W,M,W,Summer 22,8,10,0.8,1.2888888888888888
1197,22-819.9,W,W,W,M,W,Summer 22,15,10,1.5,2.7222222222222223
1198,22-820.1,W,W,W,M,W,Summer 22,11,10,1.1,0.9888888888888889
1199,22-820.2,W,W,W,M,W,Summer 22,10,10,1.0,3.3333333333333335
1200,22-820.3,W,W,W,M,W,Summer 22,16,10,1.6,1.822222222222222
1201,22-820.4,W,W,W,M,W,Summer 22,10,10,1.0,0.6666666666666666
1202,22-820.5,W,W,W,M,W,Summer 22,9,10,0.9,0.5444444444444445
1203,22-820.6,W,W,W,M,W,Summer 22,12,10,1.2,1.5111111111111113
1204,22-820.7,W,W,W,M,W,Summer 22,2,10,0.2,0.17777777777777778
1205,22-820.8,W,W,W,M,W,Summer 22,13,10,1.3,1.7888888888888888
1206,22-822.1,4,M4,M,W,W,Summer 22,31,10,3.1,5.433333333333334
1207,22-822.10,4,M4,M,W,W,Summer 22,23,10,2.3,3.566666666666667
1208,22-822.2,4,M4,M,W,W,Summer 22,35,10,3.5,2.2777777777777772
1209,22-822.3,4,M4,M,W,W,Summer 22,46,10,4.6,6.933333333333334
1210,22-822.4,4,M4,M,W,W,Summer 22,41,10,4.1,18.1
1211,22-822.5,4,M4,M,W,W,Summer 22,27,10,2.7,2.2333333333333334
1212,22-822.6,4,M4,M,W,W,Summer 22,34,10,3.4,5.6
1213,22-822.7,4,M4,M,W,W,Summer 22,25,10,2.5,2.9444444444444446
1214,22-822.8,4,M4,M,W,W,Summer 22,25,10,2.5,1.3888888888888888
1215,22-822.9,4,M4,M,W,W,Summer 22,27,10,2.7,4.011111111111111
1216,22-823.1,8,M8,M,W,W,Summer 22,143,10,14.3,41.56666666666667
1217,22-823.10,8,M8,M,W,W,Summer 22,187,10,18.7,51.34444444444445
1218,22-823.2,8,M8,M,W,W,Summer 22,84,10,8.4,31.37777777777778
1219,22-823.3,8,M8,M,W,W,Summer 22,115,10,11.5,40.49999999999999
1220,22-823.4,8,M8,M,W,W,Summer 22,164,10,16.4,75.82222222222224
1221,22-823.5,8,M8,M,W,W,Summer 22,66,10,6.6,6.266666666666667
1222,22-823.6,8,M8,M,W,W,Summer 22,88,10,8.8,21.733333333333334
1223,22-823.7,8,M8,M,W,W,Summer 22,77,10,7.7,30.45555555555556
1224,22-823.8,8,M8,M,W,W,Summer 22,123,10,12.3,15.122222222222222
1225,22-823.9,8,M8,M,W,W,Summer 22,79,10,7.9,12.1
1226,22-824.1,3,M3,M,W,W,Summer 22,50,10,5.0,2.444444444444444
1227,22-824.10,3,M3,M,W,W,Summer 22,80,10,8.0,4.444444444444445
1228,22-824.2,3,M3,M,W,W,Summer 22,133,10,13.3,24.677777777777777
1229,22-824.3,3,M3,M,W,W,Summer 22,57,10,5.7,6.233333333333333
1230,22-824.4,3,M3,M,W,W,Summer 22,55,10,5.5,7.611111111111111
1231,22-824.5,3,M3,M,W,W,Summer 22,98,10,9.8,28.399999999999995
1232,22-824.6,3,M3,M,W,W,Summer 22,138,10,13.8,46.400000000000006
1233,22-824.7,3,M3,M,W,W,Summer 22,114,10,11.4,23.15555555555555
1234,22-824.8,3,M3,M,W,W,Summer 22,98,10,9.8,35.06666666666666
1235,22-824.9,3,M3,M,W,W,Summer 22,91,10,9.1,21.655555555555555
1236,22-825.1,1,M1,M,W,W,Summer 22,92,10,9.2,10.844444444444445
1237,22-825.10,1,M1,M,W,W,Summer 22,186,10,18.6,126.48888888888888
1238,22-825.2,1,M1,M,W,W,Summer 22,167,10,16.7,54.455555555555556
1239,22-825.3,1,M1,M,W,W,Summer 22,90,10,9.0,35.333333333333336
1240,22-825.4,1,M1,M,W,W,Summer 22,92,10,9.2,25.955555555555556
1241,22-825.5,1,M1,M,W,W,Summer 22,176,10,17.6,255.60000000000002
1242,22-825.6,1,M1,M,W,W,Summer 22,72,10,7.2,3.066666666666667
1243,22-825.7,1,M1,M,W,W,Summer 22,168,10,16.8,42.62222222222222
1244,22-825.8,1,M1,M,W,W,Summer 22,72,10,7.2,18.84444444444445
1245,22-825.9,1,M1,M,W,W,Summer 22,75,10,7.5,9.166666666666666
1246,22-828.1,6,M6,M,W,W,Summer 22,292,10,29.2,170.84444444444443
1247,22-828.10,6,M6,M,W,W,Summer 22,308,10,30.8,147.0666666666667
1248,22-828.2,6,M6,M,W,W,Summer 22,269,10,26.9,280.76666666666665
1249,22-828.3,6,M6,M,W,W,Summer 22,182,10,18.2,67.73333333333333
1250,22-828.5,6,M6,M,W,W,Summer 22,198,10,19.8,162.17777777777778
1251,22-828.6,6,M6,M,W,W,Summer 22,224,10,22.4,67.82222222222222
1252,22-828.8,6,M6,M,W,W,Summer 22,347,10,34.7,161.34444444444443
1253,22-828.9,6,M6,M,W,W,Summer 22,143,10,14.3,65.12222222222222
1254,22-844.1,W,W,W,M,W,Summer 22,3,3,1.0,0.0
1255,22-844.10,W,W,W,H,M,Summer 22,15,10,1.5,1.6111111111111112
1256,22-844.11,W,W,W,H,M,Summer 22,0,3,0.0,0.0
1257,22-844.12,W,W,W,M,H,Summer 22,29,7,4.142857142857143,4.809523809523809
1258,22-844.13,W,W,W,M,H,Summer 22,10,5,2.0,0.0
1259,22-844.14,W,W,W,M,W,Summer 22,22,10,2.2,2.8444444444444437
1260,22-844.15,W,W,W,M,H,Summer 22,17,4,4.25,4.25
1261,22-844.16,W,W,W,M,H,Summer 22,63,7,9.0,7.333333333333332
1262,22-844.17,W,W,W,H,M,Summer 22,10,5,2.0,1.0
1263,22-844.18,W,W,W,M,W,Summer 22,51,10,5.1,11.211111111111112
1264,22-844.19,W,W,W,M,H,Summer 22,64,3,21.333333333333332,58.33333333333333
1265,22-844.2,W,W,W,M,W,Summer 22,5,9,0.5555555555555556,0.5277777777777778
1266,22-844.20,W,W,W,M,H,Summer 22,53,4,13.25,60.25
1267,22-844.21,W,W,W,M,H,Summer 22,13,2,6.5,0.5
1268,22-844.22,W,W,W,H,M,Summer 22,19,6,3.1666666666666665,4.566666666666667
1269,22-844.23,W,W,W,H,M,Summer 22,4,4,1.0,2.0
1270,22-844.24,W,W,W,M,W,Summer 22,2,10,0.2,0.17777777777777778
1271,22-844.25,W,W,W,M,W,Summer 22,4,10,0.4,0.26666666666666666
1272,22-844.26,W,W,W,W,M,Summer 22,6,10,0.6,0.48888888888888893
1273,22-844.27,W,W,W,M,H,Summer 22,37,7,5.285714285714286,12.571428571428571
1274,22-844.28,W,W,W,M,H,Summer 22,110,6,18.333333333333332,103.06666666666668
1275,22-844.29,W,W,W,W,M,Summer 22,1,7,0.14285714285714285,0.14285714285714288
1276,22-844.3,W,W,W,M,H,Summer 22,6,1,6.0,
1277,22-844.30,W,W,W,M,W,Summer 22,19,8,2.375,2.2678571428571432
1278,22-844.31,W,W,W,W,M,Summer 22,5,10,0.5,0.5
1279,22-844.32,W,W,W,H,M,Summer 22,25,10,2.5,10.055555555555557
1280,22-844.33,W,W,W,H,M,Summer 22,12,8,1.5,1.1428571428571428
1281,22-844.34,W,W,W,M,W,Summer 22,6,10,0.6,0.4888888888888888
1282,22-844.35,W,W,W,H,M,Summer 22,1,3,0.3333333333333333,0.33333333333333337
1283,22-844.36,W,W,W,W,M,Summer 22,2,10,0.2,0.17777777777777778
1284,22-844.38,W,W,W,H,M,Summer 22,19,9,2.111111111111111,1.1111111111111112
1285,22-844.39,W,W,W,M,H,Summer 22,8,3,2.6666666666666665,0.33333333333333337
1286,22-844.4,W,W,W,H,M,Summer 22,5,8,0.625,1.1249999999999998
1287,22-844.6,W,W,W,M,W,Summer 22,34,10,3.4,3.155555555555556
1288,22-844.7,W,W,W,M,H,Summer 22,10,2,5.0,2.0
1289,22-844.8,W,W,W,H,M,Summer 22,12,9,1.3333333333333333,0.25
1290,22-844.9,W,W,W,H,M,Summer 22,6,9,0.6666666666666666,0.5
1291,22-846.1,8,H8,H,H,W,Summer 22,0,10,0.0,0.0
1292,22-846.10,8,M8,H,W,W,Summer 22,0,10,0.0,0.0
1293,22-846.101,8,H8,W,H,W,Summer 22,1,10,0.1,0.09999999999999999
1294,22-846.102,8,H8,M,M,H,Summer 22,105,10,10.5,3.611111111111111
1295,22-846.103,8,H8,M,H,H,Summer 22,13,10,1.3,1.788888888888889
1296,22-846.104,8,H8,W,H,W,Summer 22,23,9,2.5555555555555554,48.02777777777777
1297,22-846.105,8,M8,H,H,M,Summer 22,59,9,6.555555555555555,97.27777777777777
